,name,type,address,lng,lat,province,city,district,Unnamed: 8
1140,恒辉翡翠家园(东南门),商务住宅;商务住宅相关;商务住宅相关,浦珠北路110号,118.702744,32.112815,江苏省,南京市,浦口区,
1141,澳林广场2期(东门),商务住宅;商务住宅相关;商务住宅相关,浦珠北路126号,118.699471,32.112518,江苏省,南京市,浦口区,
1142,万江共和新城人和苑(西门),商务住宅;商务住宅相关;商务住宅相关,地和路与浦珠北路交叉口南200米,118.703087,32.111179,江苏省,南京市,浦口区,
1143,南京铁道职业技术学院人才公寓,商务住宅;住宅区;宿舍,珍珠南路65号,118.697133,32.105756,江苏省,南京市,浦口区,
1144,滨河御景,商务住宅;住宅区;住宅小区,浦珠北路129号(公交车站),118.707983,32.112937,江苏省,南京市,浦口区,
1145,锦汇苑,商务住宅;住宅区;住宅小区,浦东路21号(浦珠路与浦东路的交会处),118.709155,32.108534,江苏省,南京市,浦口区,
1146,浦东村(新马路),商务住宅;住宅区;住宅小区,浦东路13号(公交车站),118.713631,32.108031,江苏省,南京市,浦口区,
1147,万江共和新城地和苑,商务住宅;住宅区;住宅小区,浦珠北路139号,118.705881,32.108548,江苏省,南京市,浦口区,
1148,万江·共和新城天和苑,商务住宅;住宅区;住宅小区,浦东路与浦珠路交汇处浦珠路139号,118.707423,32.110474,江苏省,南京市,浦口区,
1149,锦城社区,商务住宅;住宅区;住宅小区,浦东路西100米,118.711229,32.107245,江苏省,南京市,浦口区,
1150,宜馨苑小区,商务住宅;住宅区;住宅小区,浦东路111号,118.709226,32.112296,江苏省,南京市,浦口区,
1151,浦东村(南京市浦口区健康教育所西南),商务住宅;住宅区;住宅小区,浦东路附近,118.71355,32.107485,江苏省,南京市,浦口区,
1152,利都嘉园,商务住宅;商务住宅相关;商务住宅相关,浦珠北路125号,118.708993,32.113526,江苏省,南京市,浦口区,
1153,万江·共和新城天和苑西区,商务住宅;住宅区;住宅小区,共和路与浦苑路交叉口西150米,118.706687,32.110976,江苏省,南京市,浦口区,
1154,锦汇苑北门(南京),商务住宅;商务住宅相关;商务住宅相关,浦东路21号,118.709487,32.10905,江苏省,南京市,浦口区,
1155,万江·共和新城天和苑东区,商务住宅;住宅区;住宅小区,浦东路,118.708358,32.109972,江苏省,南京市,浦口区,
1156,浦东路6号住宅,商务住宅;住宅区;住宅区,浦东路6号,118.71689,32.1082,江苏省,南京市,浦口区,
1157,香榭美颂,商务住宅;住宅区;住宅小区,浦园北路59号,118.722365,32.113812,江苏省,南京市,浦口区,
1158,浦东路4号,商务住宅;住宅区;住宅小区,浦东路4号,118.719449,32.107096,江苏省,南京市,浦口区,
1159,津浦新村,商务住宅;住宅区;住宅小区,浦东路,118.714899,32.106927,江苏省,南京市,浦口区,
1160,香榭美墅,商务住宅;住宅区;别墅,浦园北路西50米,118.723258,32.110583,江苏省,南京市,浦口区,
1161,浦东二村(柳浦线),商务住宅;住宅区;住宅小区,浦东路(公交车站),118.719002,32.108908,江苏省,南京市,浦口区,
1162,宁港二村,商务住宅;住宅区;住宅小区,浦东路(公交车站),118.721136,32.106251,江苏省,南京市,浦口区,
1163,江月府,商务住宅;住宅区;住宅小区,泰山街道北河以南文浦路以东和浦路以北浦园路,118.720424,32.108396,江苏省,南京市,浦口区,
1164,香鸢美颂,商务住宅;住宅区;住宅小区,华美路,118.720478,32.111597,江苏省,南京市,浦口区,
1165,大华锦绣华城·临江苑,商务住宅;住宅区;住宅小区,华美路西100米,118.716793,32.112723,江苏省,南京市,浦口区,
1166,浦园村小区,商务住宅;住宅区;住宅小区,浦东路实验小学旁,118.717958,32.105448,江苏省,南京市,浦口区,
1167,浦建村,商务住宅;住宅区;住宅区,涌东路浦建村,118.71575,32.108108,江苏省,南京市,浦口区,
1168,宁港一村,商务住宅;住宅区;住宅区,浦口浦东路河西街,118.7209,32.10475,江苏省,南京市,浦口区,
1169,飞浦小区,商务住宅;住宅区;住宅小区,浦东路6号,118.71726,32.10805,江苏省,南京市,浦口区,
1170,香邑美颂,商务住宅;住宅区;住宅小区,浦园北路6号,118.722839,32.107874,江苏省,南京市,浦口区,
1171,煤炭设计研究院家属小区,商务住宅;住宅区;住宅小区,浦东路20号,118.714866,32.113578,江苏省,南京市,浦口区,
1172,大华锦绣华城·临江苑(西门),商务住宅;商务住宅相关;商务住宅相关,华美路西100米,118.716618,32.113563,江苏省,南京市,浦口区,
1173,大华锦绣华城·阅江山(建设中),商务住宅;住宅区;住宅小区,浦园北路22号附近,118.727486,32.112633,江苏省,南京市,浦口区,
1174,和记洋行,商务住宅;楼宇;商务写字楼,宝塔桥西街155号,118.747692,32.106006,江苏省,南京市,鼓楼区,
1175,锦绣华府,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅区,龙江路(南京西站西侧),118.748966,32.108175,江苏省,南京市,鼓楼区,
1176,金陵新四村15号,商务住宅;住宅区;住宅小区,宝燕中路与金象路交叉口西150米,118.760117,32.108795,江苏省,南京市,鼓楼区,
1177,金陵新九村,商务住宅;住宅区;住宅小区,燕江路60号,118.759522,32.110455,江苏省,南京市,鼓楼区,
1178,宝塔桥东街社区,商务住宅;住宅区;住宅小区|地名地址信息;普通地名;村庄级地名,宝塔桥东街72号,118.758038,32.110619,江苏省,南京市,鼓楼区,
1179,金陵小区20号大院,商务住宅;住宅区;住宅小区,宝塔桥东街20号,118.756732,32.109766,江苏省,南京市,鼓楼区,
1180,宝塔桥东街16号大院,商务住宅;住宅区;住宅小区,宝塔桥东街16号,118.756361,32.109032,江苏省,南京市,鼓楼区,
1181,宝象花园,商务住宅;住宅区;住宅小区,金陵村100号,118.758924,32.106998,江苏省,南京市,鼓楼区,
1182,燕禾园,商务住宅;住宅区;住宅小区,金陵村96号,118.762675,32.107405,江苏省,南京市,鼓楼区,
1183,金陵五村,商务住宅;住宅区;住宅区,燕江路金陵小区,118.76265,32.11114,江苏省,南京市,鼓楼区,
1184,金陵新二村,商务住宅;住宅区;住宅小区,燕江路,118.756463,32.105983,江苏省,南京市,鼓楼区,
1185,金陵新六村,商务住宅;住宅区;住宅区,燕江路东100米,118.7631,32.110868,江苏省,南京市,鼓楼区,
1186,金陵新三村,商务住宅;住宅区;住宅区,金陵小区金陵新三村,118.763147,32.110845,江苏省,南京市,鼓楼区,
1187,金陵小区(燕江路),商务住宅;住宅区;住宅小区,宝塔桥派出所旁边,118.763417,32.110816,江苏省,南京市,鼓楼区,
1188,金陵新八村(燕江路),商务住宅;住宅区;住宅小区,燕江路54号,118.763125,32.112287,江苏省,南京市,鼓楼区,
1189,金陵船厂集体宿舍楼,商务住宅;住宅区;宿舍,宝塔桥东街东50米,118.762494,32.112953,江苏省,南京市,鼓楼区,
1190,金陵一村,商务住宅;住宅区;住宅小区,回龙桥附近,118.755756,32.10511,江苏省,南京市,鼓楼区,
1191,燕江园小区(金燕路),商务住宅;住宅区;住宅小区,金燕路附近,118.763515,32.105504,江苏省,南京市,鼓楼区,
1192,新建综合楼,商务住宅;楼宇;商务写字楼,金陵新三村中铁大桥局二公司综合楼附近,118.75662,32.107555,江苏省,南京市,鼓楼区,
1193,中铁大桥局二公司综合楼,商务住宅;楼宇;楼宇相关,金陵新三村,118.75661,32.107513,江苏省,南京市,鼓楼区,
1194,金陵船厂办公大楼,商务住宅;楼宇;商务写字楼,燕江路55号,118.760485,32.111877,江苏省,南京市,鼓楼区,
1195,金陵村68号大院,商务住宅;住宅区;住宅小区,金陵村68号,118.767851,32.108558,江苏省,南京市,鼓楼区,
1196,金陵村小区,商务住宅;住宅区;住宅小区,金燕路40号,118.766538,32.10955,江苏省,南京市,鼓楼区,
1197,江雁·依山郡,商务住宅;住宅区;住宅小区,幕府西路88号,118.769709,32.106968,江苏省,南京市,鼓楼区,
1198,燕康园,商务住宅;住宅区;住宅小区,金燕路金陵村40号,118.76591,32.110583,江苏省,南京市,鼓楼区,
1199,山水雅苑(宝燕南路),商务住宅;住宅区;住宅小区,宝燕南路8号,118.765831,32.107869,江苏省,南京市,鼓楼区,
1200,幕府佳园,商务住宅;住宅区;住宅小区,幕府西路28号,118.772504,32.109215,江苏省,南京市,鼓楼区,
1201,金陵新四村,商务住宅;住宅区;住宅区,燕江路上元门,118.765004,32.110212,江苏省,南京市,鼓楼区,
1202,金陵新七村,商务住宅;住宅区;住宅小区,燕江路金陵小区,118.763961,32.108955,江苏省,南京市,鼓楼区,
1203,依山郡社区,商务住宅;住宅区;住宅小区,宝燕南路与幕府西路交叉口西北150米,118.76858,32.1048,江苏省,南京市,鼓楼区,
1204,燕归园(双燕路),商务住宅;住宅区;住宅小区,宝燕南路20号,118.765451,32.105631,江苏省,南京市,鼓楼区,
1205,江雁依山郡花园,商务住宅;住宅区;住宅小区,鼓楼幕府西路88号,118.768888,32.104517,江苏省,南京市,鼓楼区,
1206,上元里,商务住宅;住宅区;住宅小区,中央北路249号,118.773808,32.112248,江苏省,南京市,鼓楼区,
1207,金域中央街区2(南门),商务住宅;商务住宅相关;商务住宅相关,幕府西路33号,118.771927,32.10458,江苏省,南京市,鼓楼区,
1208,金域中央街区1栋,商务住宅;住宅区;住宅小区,幕府西路33号,118.773508,32.105364,江苏省,南京市,鼓楼区,
1209,金域中央街区2西区,商务住宅;住宅区;住宅小区,幕府西路33号,118.771682,32.104259,江苏省,南京市,鼓楼区,
1210,金陵船厂公寓楼,商务住宅;住宅区;宿舍,宝塔桥东街与燕江路交叉口西北150米,118.764591,32.113753,江苏省,南京市,鼓楼区,
1211,金城中央1街区,商务住宅;商务住宅相关;商务住宅相关,幕府西路33号,118.773152,32.104516,江苏省,南京市,鼓楼区,
1212,金域中央广场,商务住宅;楼宇;商住两用楼宇,幕府西路29号,118.772495,32.106127,江苏省,南京市,鼓楼区,
1213,盛景园,商务住宅;住宅区;住宅小区,中央北路168号,118.779374,32.109402,江苏省,南京市,鼓楼区,
1214,五塘村,商务住宅;住宅区;住宅小区,五塘集贸市场2楼(五塘车站),118.778704,32.108105,江苏省,南京市,鼓楼区,
1215,幕府一村,商务住宅;住宅区;住宅小区,中央北路143号(五塘广场地铁站),118.777656,32.108854,江苏省,南京市,鼓楼区,
1216,盛景园2期,商务住宅;住宅区;住宅小区,中央北路156号附近,118.780577,32.108195,江苏省,南京市,鼓楼区,
1217,美景雅苑,商务住宅;住宅区;住宅小区,中央北路141号,118.779412,32.107071,江苏省,南京市,鼓楼区,
1218,五塘和园,商务住宅;住宅区;住宅小区,幕旭西路幕府东路交汇处,118.781159,32.11071,江苏省,南京市,鼓楼区,
1219,星河翠庭,商务住宅;住宅区;住宅小区,幕府西路9号,118.775858,32.108413,江苏省,南京市,鼓楼区,
1220,幕府三村,商务住宅;住宅区;住宅小区,鼓楼中央北路附近幕府三村,118.777488,32.111786,江苏省,南京市,鼓楼区,
1221,五塘新村南汽一村,商务住宅;住宅区;住宅小区,五塘新村1号,118.78221,32.108318,江苏省,南京市,鼓楼区,
1222,云燕园小区,商务住宅;住宅区;住宅小区,鼓楼五塘新村89号,118.778379,32.106216,江苏省,南京市,鼓楼区,
1223,金福润食品有限公司五塘男工公寓,商务住宅;住宅区;住宅小区,伍佰村路1号,118.78179,32.106562,江苏省,南京市,鼓楼区,
1224,五塘新村1号小区,商务住宅;住宅区;住宅小区,五塘新村1号01-03幢,118.782634,32.107184,江苏省,南京市,鼓楼区,
1225,汽轮五村,商务住宅;住宅区;住宅小区,伍佰村路,118.781847,32.106273,江苏省,南京市,鼓楼区,
1226,五塘新村二段,商务住宅;住宅区;住宅小区,五塘新村28号,118.783443,32.108249,江苏省,南京市,鼓楼区,
1227,伍佰村1-9临,商务住宅;商务住宅相关;商务住宅相关,五塘村96号5幢1室-17室附近,118.782478,32.106319,江苏省,南京市,鼓楼区,
1228,五塘新村,商务住宅;住宅区;住宅小区,伍佰村路,118.783756,32.110249,江苏省,南京市,鼓楼区,
1229,伍佰村2-9临,商务住宅;商务住宅相关;商务住宅相关,五百村路与幕盛路交叉口东北100米,118.783684,32.107876,江苏省,南京市,鼓楼区,
1230,伍佰村2-10临,商务住宅;商务住宅相关;商务住宅相关,五百村路与幕盛路交叉口东北100米,118.783699,32.107853,江苏省,南京市,鼓楼区,
1231,中央北路126号院,商务住宅;住宅区;住宅区,中央北路126号,118.781221,32.105374,江苏省,南京市,鼓楼区,
1232,白云雅居(幕云路),商务住宅;住宅区;住宅小区,幕府东路,118.77826,32.113538,江苏省,南京市,鼓楼区,
1233,张王庙148号,商务住宅;住宅区;住宅区,张王庙路北100米,118.778872,32.104843,江苏省,南京市,鼓楼区,
1234,栖霞公路管理站宿舍,商务住宅;住宅区;宿舍,中央北路130号,118.781467,32.105379,江苏省,南京市,鼓楼区,
1235,吾家99公寓,商务住宅;住宅区;住宅小区,伍佰村2号,118.783806,32.107486,江苏省,南京市,鼓楼区,
1236,格林西苑,商务住宅;住宅区;住宅区,鼓楼伍佰村2号,118.783839,32.10752,江苏省,南京市,鼓楼区,
1237,张王庙41号,商务住宅;住宅区;住宅区,张王庙路150号附近,118.778928,32.104645,江苏省,南京市,鼓楼区,
1238,白云新寓,商务住宅;住宅区;住宅小区,中央北路226号,118.775944,32.113075,江苏省,南京市,鼓楼区,
1239,星河广场,商务住宅;楼宇;商住两用楼宇,幕府西路11-9号,118.774034,32.107624,江苏省,南京市,鼓楼区,
1240,赛城国际大厦,商务住宅;楼宇;商务写字楼,中央北路185号,118.777488,32.109679,江苏省,南京市,鼓楼区,
1241,绿地·缤纷广场,商务住宅;楼宇;商住两用楼宇|购物服务;商场;商场,五塘广场地铁站1号口东北200米,118.779075,32.111362,江苏省,南京市,鼓楼区,
1242,上元里180号,商务住宅;商务住宅相关;商务住宅相关,中央北路211号附近,118.774119,32.111925,江苏省,南京市,鼓楼区,
1243,伍佰村2-7临,商务住宅;商务住宅相关;商务住宅相关,五百村路与幕盛路交叉口东北150米,118.783775,32.108044,江苏省,南京市,鼓楼区,
1244,格林东苑,商务住宅;住宅区;住宅小区,伍佰村3-2号,118.78663,32.109527,江苏省,南京市,鼓楼区,
1245,五百村大院,商务住宅;住宅区;住宅小区,五百村路与幕盛路交叉口东150米,118.787806,32.11145,江苏省,南京市,鼓楼区,
1246,五百村5号小区,商务住宅;住宅区;住宅小区,五百村路5号,118.785965,32.109809,江苏省,南京市,鼓楼区,
1247,伍佰村7-4临,商务住宅;商务住宅相关;商务住宅相关,五百村路与幕盛路交叉口西南150米,118.785894,32.109819,江苏省,南京市,鼓楼区,
1248,伍佰村7-3临,商务住宅;商务住宅相关;商务住宅相关,五百村路与幕盛路交叉口西南200米,118.785713,32.109844,江苏省,南京市,鼓楼区,
1249,石城家园,商务住宅;住宅区;住宅小区,五百村路3号,118.78568,32.108407,江苏省,南京市,鼓楼区,
1250,幕府花园,商务住宅;住宅区;住宅小区,幕府东路74附近,118.788584,32.112079,江苏省,南京市,鼓楼区,
1251,伍佰村5号大院,商务住宅;住宅区;住宅区,鼓楼中央北路五佰村,118.785528,32.109366,江苏省,南京市,鼓楼区,
1252,伍佰村路小区,商务住宅;住宅区;住宅区,幕府东路与幕盛路交叉口东南150米,118.786655,32.112086,江苏省,南京市,鼓楼区,
1253,五塘新村南汽三村小区,商务住宅;住宅区;住宅小区,五百村路与幕盛路交叉口西150米,118.785103,32.110615,江苏省,南京市,鼓楼区,
1254,五百新寓,商务住宅;住宅区;住宅小区,幕府东路84号,118.788487,32.113171,江苏省,南京市,鼓楼区,
